country,state,year,percentage_of_households_with_source_of_drinking_water_uompercentage_scaling_factor1,revenue_earned_uominrindianrupees_scaling_factor10000000,annual_urban_population_at_mid_year_uomnumber_scaling_factor1000,weighted_average_own_revenue_uominrindianrupees_scaling_factor10000000,revenue_uominrindianrupees_scaling_factor10000000,percentage_of_households_uompercentage_scaling_factor1
IND,Nagaland,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.89
IND,Nagaland,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.89
IND,Odisha,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Odisha,2001,72.3,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,46.25
IND,Odisha,2002,79.8,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,7.83
IND,Odisha,2008,79.8,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,7.83
IND,Odisha,2011,79.8,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,51.54
IND,Odisha,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,5.81
IND,Odisha,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.81
IND,Odisha,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.81
IND,Odisha,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.81
IND,Odisha,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.81
IND,Odisha,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.81
IND,Odisha,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.81
IND,Odisha,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.81
IND,Odisha,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.81
IND,Puducherry,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Puducherry,2001,95.5,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,91.34
IND,Puducherry,2002,97.0,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,0.61
IND,Puducherry,2008,97.0,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,0.61
IND,Puducherry,2011,97.0,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,79.95
IND,Puducherry,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.19
IND,Puducherry,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.19
IND,Puducherry,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.19
IND,Puducherry,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.19
IND,Puducherry,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.19
IND,Puducherry,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.19
IND,Puducherry,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.19
IND,Puducherry,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.19
IND,Puducherry,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.19
IND,Punjab,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Punjab,2001,98.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,63.94
IND,Punjab,2002,98.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.82
IND,Punjab,2008,98.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.82
IND,Punjab,2011,98.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,57.32
IND,Punjab,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,5.24
IND,Punjab,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.24
IND,Punjab,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.24
IND,Punjab,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.24
IND,Punjab,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.24
IND,Punjab,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.24
IND,Punjab,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.24
IND,Punjab,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.24
IND,Punjab,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,5.24
IND,Rajasthan,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Rajasthan,2001,93.5,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,62.38
IND,Rajasthan,2002,94.3,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.28
IND,Rajasthan,2008,94.3,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.28
IND,Rajasthan,2011,94.3,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,68.9
IND,Rajasthan,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.81
IND,Rajasthan,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.81
IND,Rajasthan,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.81
IND,Rajasthan,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.81
IND,Rajasthan,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.81
IND,Rajasthan,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.81
IND,Rajasthan,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.81
IND,Rajasthan,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.81
IND,Rajasthan,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.81
IND,Sikkim,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Sikkim,2001,97.1,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,85.8
IND,Sikkim,2002,92.2,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.5
IND,Sikkim,2008,92.2,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.5
IND,Sikkim,2011,92.2,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,80.29
IND,Sikkim,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.76
IND,Sikkim,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.76
IND,Sikkim,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.76
IND,Sikkim,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.76
IND,Sikkim,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.76
IND,Sikkim,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.76
IND,Sikkim,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.76
IND,Sikkim,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.76
IND,Sikkim,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.76
IND,Tamil Nadu,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Tamil Nadu,2001,85.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,89.94
IND,Tamil Nadu,2002,92.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,0.72
IND,Tamil Nadu,2008,92.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,0.72
IND,Tamil Nadu,2011,92.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,76.4
IND,Tamil Nadu,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.18
IND,Tamil Nadu,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.18
IND,Tamil Nadu,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.18
IND,Tamil Nadu,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.18
IND,Tamil Nadu,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.18
IND,Tamil Nadu,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.18
IND,Tamil Nadu,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.18
IND,Tamil Nadu,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.18
IND,Tamil Nadu,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.18
IND,Telangana,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Telangana,2001,90.2,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,71.92
IND,Telangana,2002,94.5,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.21
IND,Telangana,2008,94.5,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.21
IND,Telangana,2011,94.5,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,78.95
IND,Telangana,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.48
IND,Telangana,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.48
IND,Telangana,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.48
IND,Telangana,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.48
IND,Telangana,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.48
IND,Telangana,2019,86.23233004632054,56.963944562899776,2245353.3671399592,2712.0,12633.865217391305,1.48
IND,Telangana,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.48
IND,Telangana,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.48
IND,Telangana,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.48
IND,The Dadra and Nagar Haveli and Daman and Diu,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,The Dadra and Nagar Haveli and Daman and Diu,2001,97.89901623400912,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,76.32783010398742
IND,The Dadra and Nagar Haveli and Daman and Diu,2002,98.78550347871624,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.5696194920326176
IND,The Dadra and Nagar Haveli and Daman and Diu,2008,98.78550347871624,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.5696194920326176
IND,The Dadra and Nagar Haveli and Daman and Diu,2011,98.78550347871624,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,70.18979585920552
IND,The Dadra and Nagar Haveli and Daman and Diu,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,0.4327517393581207
IND,The Government of NCT of Delhi,2015,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,The Government of NCT of Delhi,2016,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,The Government of NCT of Delhi,2017,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,The Government of NCT of Delhi,2018,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,The Government of NCT of Delhi,2019,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,The Government of NCT of Delhi,2020,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,The Government of NCT of Delhi,2021,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,The Government of NCT of Delhi,2022,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,Tripura,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Tripura,2001,85.8,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,61.6
IND,Tripura,2002,91.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.25
IND,Tripura,2008,91.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.25
IND,Tripura,2011,91.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,63.63
IND,Tripura,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.23
IND,Tripura,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.23
IND,Tripura,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.23
IND,Tripura,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.23
IND,Tripura,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.23
IND,Tripura,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.23
IND,Tripura,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.23
IND,Tripura,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.23
IND,Tripura,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.23
IND,Uttar Pradesh,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Uttar Pradesh,2001,97.2,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,54.9
IND,Uttar Pradesh,2002,97.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.64
IND,Uttar Pradesh,2008,97.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.64
IND,Uttar Pradesh,2011,97.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,56.98
IND,Uttar Pradesh,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.88
IND,Uttar Pradesh,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.88
IND,Uttar Pradesh,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.88
IND,Uttar Pradesh,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.88
IND,Uttar Pradesh,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.88
IND,Uttar Pradesh,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.88
IND,Uttar Pradesh,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.88
IND,Uttar Pradesh,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.88
IND,Uttar Pradesh,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.88
IND,Uttarakhand,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Uttarakhand,2001,97.8,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,70.95
IND,Uttarakhand,2002,98.7,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.3
IND,Uttarakhand,2008,98.7,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.3
IND,Uttarakhand,2011,98.7,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,74.41
IND,Uttarakhand,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.53
IND,Uttarakhand,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.53
IND,Uttarakhand,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.53
IND,Uttarakhand,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.53
IND,Uttarakhand,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.53
IND,Uttarakhand,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.53
IND,Uttarakhand,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.53
IND,Uttarakhand,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.53
IND,Uttarakhand,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.53
IND,West Bengal,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,West Bengal,2001,92.3,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,53.77
IND,West Bengal,2002,93.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,6.48
IND,West Bengal,2008,93.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,6.48
IND,West Bengal,2011,93.9,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,57.52
IND,West Bengal,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,6.6
IND,West Bengal,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,6.6
IND,West Bengal,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,6.6
IND,West Bengal,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,6.6
IND,West Bengal,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,6.6
IND,West Bengal,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,6.6
IND,West Bengal,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,6.6
IND,West Bengal,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,6.6
IND,West Bengal,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,6.6
